node,x,y,layer
31834,319224.85077777767,2357860.3009444447,1
31835,319854.92369444435,2358022.2495555556,1
31836,320274.9723055555,2358022.2495555556,1
31837,319854.92369444435,2357698.352333334,1
31838,320274.9723055555,2357698.352333334,1
31839,317334.6320277776,2357374.455111111,1
31840,317754.68063888873,2357374.455111111,1
31841,317334.6320277776,2357050.557888889,1
31842,317754.68063888873,2357050.557888889,1
31843,318174.72924999986,2357374.455111111,1
31844,318594.777861111,2357374.455111111,1
31845,318174.72924999986,2357050.557888889,1
31846,318594.777861111,2357050.557888889,1
31847,317544.6563333332,2356564.7120555555,1
31848,318174.72924999986,2356726.6606666665,1
31849,318594.777861111,2356726.6606666665,1
31850,318174.72924999986,2356402.7634444446,1
31851,318594.777861111,2356402.7634444446,1
31852,319014.8264722221,2357374.455111111,1
31853,319434.87508333323,2357374.455111111,1
31854,319014.8264722221,2357050.557888889,1
31855,319434.87508333323,2357050.557888889,1
31856,319854.92369444435,2357374.455111111,1
31857,320274.9723055555,2357374.455111111,1
31858,319854.92369444435,2357050.557888889,1
31859,320274.9723055555,2357050.557888889,1
31860,319014.8264722221,2356726.6606666665,1
31861,319434.87508333323,2356726.6606666665,1
31862,319014.8264722221,2356402.7634444446,1
31863,319434.87508333323,2356402.7634444446,1
31864,319854.92369444435,2356726.6606666665,1
31865,320274.9723055555,2356726.6606666665,1
31866,319854.92369444435,2356402.7634444446,1
31867,320274.9723055555,2356402.7634444446,1
31868,320695.0209166665,2358670.044,1
31869,321115.0695277776,2358670.044,1
31870,320695.0209166665,2358346.1467777784,1
31871,321115.0695277776,2358346.1467777784,1
31872,321535.11813888873,2358670.044,1
31873,321955.16674999986,2358670.044,1
31874,321535.11813888873,2358346.1467777784,1
31875,321955.16674999986,2358346.1467777784,1
31876,320695.0209166665,2358022.2495555556,1
31877,321115.0695277776,2358022.2495555556,1
31878,320695.0209166665,2357698.352333334,1
31879,321115.0695277776,2357698.352333334,1
31880,321535.11813888873,2358022.2495555556,1
31881,321955.16674999986,2358022.2495555556,1
31882,321535.11813888873,2357698.352333334,1
31883,321955.16674999986,2357698.352333334,1
31884,322375.215361111,2358670.044,1
31885,322795.2639722221,2358670.044,1
31886,322375.215361111,2358346.1467777784,1
31887,322795.2639722221,2358346.1467777784,1
31888,323215.31258333323,2358670.044,1
31889,323635.36119444435,2358670.044,1
31890,323215.31258333323,2358346.1467777784,1
31891,323635.36119444435,2358346.1467777784,1
31892,322375.215361111,2358022.2495555556,1
31893,322795.2639722221,2358022.2495555556,1
31894,322375.215361111,2357698.352333334,1
31895,322795.2639722221,2357698.352333334,1
31896,323215.31258333323,2358022.2495555556,1
31897,323635.36119444435,2358022.2495555556,1
31898,323215.31258333323,2357698.352333334,1
31899,323635.36119444435,2357698.352333334,1
31900,320695.0209166665,2357374.455111111,1
31901,321115.0695277776,2357374.455111111,1
31902,320695.0209166665,2357050.557888889,1
31903,321115.0695277776,2357050.557888889,1
31904,321535.11813888873,2357374.455111111,1
31905,321955.16674999986,2357374.455111111,1
31906,321535.11813888873,2357050.557888889,1
31907,321955.16674999986,2357050.557888889,1
31908,320695.0209166665,2356726.6606666665,1
31909,321115.0695277776,2356726.6606666665,1
31910,320695.0209166665,2356402.7634444446,1
31911,321115.0695277776,2356402.7634444446,1
31912,321535.11813888873,2356726.6606666665,1
31913,321955.16674999986,2356726.6606666665,1
31914,321535.11813888873,2356402.7634444446,1
31915,321955.16674999986,2356402.7634444446,1
31916,322375.215361111,2357374.455111111,1
31917,322795.2639722221,2357374.455111111,1
31918,322375.215361111,2357050.557888889,1
31919,322795.2639722221,2357050.557888889,1
31920,323215.31258333323,2357374.455111111,1
31921,323635.36119444435,2357374.455111111,1
31922,323215.31258333323,2357050.557888889,1
31923,323635.36119444435,2357050.557888889,1
31924,322375.215361111,2356726.6606666665,1
31925,322795.2639722221,2356726.6606666665,1
31926,322375.215361111,2356402.7634444446,1
31927,322795.2639722221,2356402.7634444446,1
31928,323215.31258333323,2356726.6606666665,1
31929,323635.36119444435,2356726.6606666665,1
31930,323215.31258333323,2356402.7634444446,1
31931,323635.36119444435,2356402.7634444446,1
31932,324055.40980555536,2358670.044,1
31933,324475.4584166665,2358670.044,1
31934,324055.40980555536,2358346.1467777784,1
31935,324475.4584166665,2358346.1467777784,1
31936,325105.5313333332,2358508.0953888893,1
31937,324055.40980555536,2358022.2495555556,1
31938,324475.4584166665,2358022.2495555556,1
31939,324055.40980555536,2357698.352333334,1
31940,324475.4584166665,2357698.352333334,1
31941,325105.5313333332,2357860.3009444447,1
31942,325735.60424999986,2358670.044,1
31943,326155.652861111,2358670.044,1
31944,325735.60424999986,2358346.1467777784,1
31945,326155.652861111,2358346.1467777784,1
31946,326575.7014722221,2358670.044,1
31947,326995.75008333323,2358670.044,1
31948,326575.7014722221,2358346.1467777784,1
31949,326995.75008333323,2358346.1467777784,1
31950,325735.60424999986,2358022.2495555556,1
31951,326155.652861111,2358022.2495555556,1
31952,325735.60424999986,2357698.352333334,1
31953,326155.652861111,2357698.352333334,1
31954,326575.7014722221,2358022.2495555556,1
31955,326995.75008333323,2358022.2495555556,1
31956,326575.7014722221,2357698.352333334,1
31957,326995.75008333323,2357698.352333334,1
31958,324055.40980555536,2357374.455111111,1
31959,324475.4584166665,2357374.455111111,1
31960,324055.40980555536,2357050.557888889,1
31961,324475.4584166665,2357050.557888889,1
31962,325105.5313333332,2357212.5065,1
31963,324265.4341111109,2356564.7120555555,1
31964,325105.5313333332,2356564.7120555555,1
31965,325735.60424999986,2357374.455111111,1
31966,326155.652861111,2357374.455111111,1
31967,325735.60424999986,2357050.557888889,1
31968,326155.652861111,2357050.557888889,1
31969,326575.7014722221,2357374.455111111,1
31970,326995.75008333323,2357374.455111111,1
31971,326575.7014722221,2357050.557888889,1
31972,326995.75008333323,2357050.557888889,1
31973,325735.60424999986,2356726.6606666665,1
31974,326155.652861111,2356726.6606666665,1
31975,325735.60424999986,2356402.7634444446,1
31976,326155.652861111,2356402.7634444446,1
31977,326575.7014722221,2356726.6606666665,1
31978,326995.75008333323,2356726.6606666665,1
31979,326575.7014722221,2356402.7634444446,1
31980,326995.75008333323,2356402.7634444446,1
31981,327415.79869444424,2358670.044,1
31982,327835.84730555536,2358670.044,1
31983,327415.79869444424,2358346.1467777784,1
31984,327835.84730555536,2358346.1467777784,1
31985,328255.8959166665,2358670.044,1
31986,328675.9445277776,2358670.044,1
31987,328255.8959166665,2358346.1467777784,1
31988,328675.9445277776,2358346.1467777784,1
31989,327415.79869444424,2358022.2495555556,1
31990,327835.84730555536,2358022.2495555556,1
31991,327415.79869444424,2357698.352333334,1
31992,327835.84730555536,2357698.352333334,1
31993,328255.8959166665,2358022.2495555556,1
31994,328675.9445277776,2358022.2495555556,1
31995,328255.8959166665,2357698.352333334,1
31996,328675.9445277776,2357698.352333334,1
31997,329095.99313888873,2358670.044,1
31998,329516.04174999986,2358670.044,1
31999,329095.99313888873,2358346.1467777784,1
32000,329516.04174999986,2358346.1467777784,1
32001,329936.090361111,2358670.044,1
32002,330356.1389722221,2358670.044,1
32003,329936.090361111,2358346.1467777784,1
32004,330356.1389722221,2358346.1467777784,1
32005,329095.99313888873,2358022.2495555556,1
32006,329516.04174999986,2358022.2495555556,1
32007,329095.99313888873,2357698.352333334,1
32008,329516.04174999986,2357698.352333334,1
32009,330146.11466666654,2357860.3009444447,1
32010,327415.79869444424,2357374.455111111,1
32011,327835.84730555536,2357374.455111111,1
32012,327415.79869444424,2357050.557888889,1
32013,327835.84730555536,2357050.557888889,1
32014,328255.8959166665,2357374.455111111,1
32015,328675.9445277776,2357374.455111111,1
32016,328255.8959166665,2357050.557888889,1
32017,328675.9445277776,2357050.557888889,1
32018,327415.79869444424,2356726.6606666665,1
32019,327835.84730555536,2356726.6606666665,1
32020,327415.79869444424,2356402.7634444446,1
32021,327835.84730555536,2356402.7634444446,1
32022,328255.8959166665,2356726.6606666665,1
32023,328675.9445277776,2356726.6606666665,1
32024,328255.8959166665,2356402.7634444446,1
32025,328675.9445277776,2356402.7634444446,1
32026,329306.0174444443,2357212.5065,1
32027,329936.090361111,2357374.455111111,1
32028,330356.1389722221,2357374.455111111,1
32029,329936.090361111,2357050.557888889,1
32030,330356.1389722221,2357050.557888889,1
32031,329095.99313888873,2356726.6606666665,1
32032,329516.04174999986,2356726.6606666665,1
32033,329095.99313888873,2356402.7634444446,1
32034,329516.04174999986,2356402.7634444446,1
32035,329936.090361111,2356726.6606666665,1
32036,330356.1389722221,2356726.6606666665,1
32037,329936.090361111,2356402.7634444446,1
32038,330356.1389722221,2356402.7634444446,1
32039,330776.1875833331,2358670.044,1
32040,331196.23619444424,2358670.044,1
32041,330776.1875833331,2358346.1467777784,1
32042,331196.23619444424,2358346.1467777784,1
32043,331616.28480555536,2358670.044,1
32044,332036.3334166665,2358670.044,1
32045,331616.28480555536,2358346.1467777784,1
32046,332036.3334166665,2358346.1467777784,1
32047,330776.1875833331,2358022.2495555556,1
32048,331196.23619444424,2358022.2495555556,1
32049,330776.1875833331,2357698.352333334,1
32050,331196.23619444424,2357698.352333334,1
32051,331616.28480555536,2358022.2495555556,1
32052,332036.3334166665,2358022.2495555556,1
32053,331616.28480555536,2357698.352333334,1
32054,332036.3334166665,2357698.352333334,1
32055,332456.3820277776,2358670.044,1
32056,332876.43063888873,2358670.044,1
32057,332456.3820277776,2358346.1467777784,1
32058,332876.43063888873,2358346.1467777784,1
32059,333296.47924999986,2358670.044,1
32060,333716.527861111,2358670.044,1
32061,333296.47924999986,2358346.1467777784,1
32062,333716.527861111,2358346.1467777784,1
32063,332456.3820277776,2358022.2495555556,1
32064,332876.43063888873,2358022.2495555556,1
32065,332456.3820277776,2357698.352333334,1
32066,332876.43063888873,2357698.352333334,1
32067,333296.47924999986,2358022.2495555556,1
32068,333716.527861111,2358022.2495555556,1
32069,333296.47924999986,2357698.352333334,1
32070,333716.527861111,2357698.352333334,1
32071,330776.1875833331,2357374.455111111,1
32072,331196.23619444424,2357374.455111111,1
32073,330776.1875833331,2357050.557888889,1
32074,331196.23619444424,2357050.557888889,1
32075,331616.28480555536,2357374.455111111,1
32076,332036.3334166665,2357374.455111111,1
32077,331616.28480555536,2357050.557888889,1
32078,332036.3334166665,2357050.557888889,1
32079,330776.1875833331,2356726.6606666665,1
32080,331196.23619444424,2356726.6606666665,1
32081,330776.1875833331,2356402.7634444446,1
32082,331196.23619444424,2356402.7634444446,1
32083,331826.3091111109,2356564.7120555555,1
32084,332666.4063333332,2357212.5065,1
32085,333506.5035555554,2357212.5065,1
32086,332666.4063333332,2356564.7120555555,1
32087,333296.47924999986,2356726.6606666665,1
32088,333716.527861111,2356726.6606666665,1
32089,333296.47924999986,2356402.7634444446,1
32090,333716.527861111,2356402.7634444446,1
32091,334346.60077777755,2358508.0953888893,1
32092,335186.6979999998,2358508.0953888893,1
32093,334346.60077777755,2357860.3009444447,1
32094,335186.6979999998,2357860.3009444447,1
32095,336026.79522222205,2358508.0953888893,1
32096,336866.8924444443,2358508.0953888893,1
32097,336026.79522222205,2357860.3009444447,1
32098,336866.8924444443,2357860.3009444447,1
32099,334346.60077777755,2357212.5065,1
32100,335186.6979999998,2357212.5065,1
32101,334136.576472222,2356726.6606666665,1
32102,334556.6250833331,2356726.6606666665,1
32103,334136.576472222,2356402.7634444446,1
32104,334556.6250833331,2356402.7634444446,1
32105,334976.67369444424,2356726.6606666665,1
32106,335396.72230555536,2356726.6606666665,1
32107,334976.67369444424,2356402.7634444446,1
32108,335396.72230555536,2356402.7634444446,1
32109,336026.79522222205,2357212.5065,1
32110,336656.86813888873,2357374.455111111,1
32111,337076.91674999986,2357374.455111111,1
32112,336656.86813888873,2357050.557888889,1
32113,337076.91674999986,2357050.557888889,1
32114,335816.7709166665,2356726.6606666665,1
32115,336236.8195277776,2356726.6606666665,1
32116,335816.7709166665,2356402.7634444446,1
32117,336236.8195277776,2356402.7634444446,1
32118,336656.86813888873,2356726.6606666665,1
32119,337076.91674999986,2356726.6606666665,1
32120,336656.86813888873,2356402.7634444446,1
32121,337076.91674999986,2356402.7634444446,1
32122,337706.9896666664,2358508.0953888893,1
32123,338547.0868888887,2358508.0953888893,1
32124,337496.96536111087,2358022.2495555556,1
32125,337917.013972222,2358022.2495555556,1
32126,337496.96536111087,2357698.352333334,1
32127,337917.013972222,2357698.352333334,1
32128,338337.0625833331,2358022.2495555556,1
32129,338757.11119444424,2358022.2495555556,1
32130,338337.0625833331,2357698.352333334,1
32131,338757.11119444424,2357698.352333334,1
32132,339387.1841111109,2358508.0953888893,1
32133,340227.2813333332,2358508.0953888893,1
32134,339177.15980555536,2358022.2495555556,1
32135,339597.2084166665,2358022.2495555556,1
32136,339177.15980555536,2357698.352333334,1
32137,339597.2084166665,2357698.352333334,1
32138,340017.2570277776,2358022.2495555556,1
32139,340437.30563888873,2358022.2495555556,1
32140,340017.2570277776,2357698.352333334,1
32141,340437.30563888873,2357698.352333334,1
32142,337496.96536111087,2357374.455111111,1
32143,337917.013972222,2357374.455111111,1
32144,337496.96536111087,2357050.557888889,1
32145,337917.013972222,2357050.557888889,1
32146,338337.0625833331,2357374.455111111,1
32147,338757.11119444424,2357374.455111111,1
32148,338337.0625833331,2357050.557888889,1
32149,338757.11119444424,2357050.557888889,1
32150,337496.96536111087,2356726.6606666665,1
32151,337917.013972222,2356726.6606666665,1
32152,337496.96536111087,2356402.7634444446,1
32153,337917.013972222,2356402.7634444446,1
32154,338337.0625833331,2356726.6606666665,1
32155,338757.11119444424,2356726.6606666665,1
32156,338337.0625833331,2356402.7634444446,1
32157,338757.11119444424,2356402.7634444446,1
32158,339177.15980555536,2357374.455111111,1
32159,339597.2084166665,2357374.455111111,1
32160,339177.15980555536,2357050.557888889,1
32161,339597.2084166665,2357050.557888889,1
32162,340017.2570277776,2357374.455111111,1
32163,340437.30563888873,2357374.455111111,1
32164,340017.2570277776,2357050.557888889,1
32165,340437.30563888873,2357050.557888889,1
32166,339387.1841111109,2356564.7120555555,1
32167,340017.2570277776,2356726.6606666665,1
32168,340437.30563888873,2356726.6606666665,1
32169,340017.2570277776,2356402.7634444446,1
32170,340437.30563888873,2356402.7634444446,1
32171,341067.3785555553,2358508.0953888893,1
32172,341907.47577777755,2358508.0953888893,1
32173,341067.3785555553,2357860.3009444447,1
32174,341907.47577777755,2357860.3009444447,1
32175,342747.5729999998,2358508.0953888893,1
32176,343587.67022222205,2358508.0953888893,1
32177,342747.5729999998,2357860.3009444447,1
32178,343377.6459166665,2358022.2495555556,1
32179,343797.6945277776,2358022.2495555556,1
32180,343377.6459166665,2357698.352333334,1
32181,343797.6945277776,2357698.352333334,1
32182,341067.3785555553,2357212.5065,1
32183,341907.47577777755,2357212.5065,1
32184,340857.35424999974,2356726.6606666665,1
32185,341277.40286111087,2356726.6606666665,1
32186,340857.35424999974,2356402.7634444446,1
32187,341277.40286111087,2356402.7634444446,1
32188,341907.47577777755,2356564.7120555555,1
32189,342747.5729999998,2357212.5065,1
32190,343377.6459166665,2357374.455111111,1
32191,343797.6945277776,2357374.455111111,1
32192,343377.6459166665,2357050.557888889,1
32193,343797.6945277776,2357050.557888889,1
32194,342747.5729999998,2356564.7120555555,1
32195,343377.6459166665,2356726.6606666665,1
32196,343797.6945277776,2356726.6606666665,1
32197,343377.6459166665,2356402.7634444446,1
32198,343797.6945277776,2356402.7634444446,1
32199,344427.7674444442,2358508.0953888893,1
32200,345267.8646666664,2358508.0953888893,1
32201,344217.7431388886,2358022.2495555556,1
32202,344637.79174999974,2358022.2495555556,1
32203,344217.7431388886,2357698.352333334,1
32204,344637.79174999974,2357698.352333334,1
32205,345267.8646666664,2357860.3009444447,1
32206,346107.9618888887,2358508.0953888893,1
32207,346948.0591111109,2358508.0953888893,1
32208,346107.9618888887,2357860.3009444447,1
32209,346948.0591111109,2357860.3009444447,1
32210,344217.7431388886,2357374.455111111,1
32211,344637.79174999974,2357374.455111111,1
32212,344217.7431388886,2357050.557888889,1
32213,344637.79174999974,2357050.557888889,1
32214,345267.8646666664,2357212.5065,1
32215,344217.7431388886,2356726.6606666665,1
32216,344637.79174999974,2356726.6606666665,1
32217,344217.7431388886,2356402.7634444446,1
32218,344637.79174999974,2356402.7634444446,1
32219,345267.8646666664,2356564.7120555555,1
32220,346528.0104999998,2356888.609277778,1
32221,347578.1320277775,2358670.044,1
32222,347998.1806388886,2358670.044,1
32223,347578.1320277775,2358346.1467777784,1
32224,347998.1806388886,2358346.1467777784,1
32225,348418.22924999974,2358670.044,1
32226,348838.27786111087,2358670.044,1
32227,348418.22924999974,2358346.1467777784,1
32228,348838.27786111087,2358346.1467777784,1
32229,347578.1320277775,2358022.2495555556,1
32230,347998.1806388886,2358022.2495555556,1
32231,347578.1320277775,2357698.352333334,1
32232,347998.1806388886,2357698.352333334,1
32233,348418.22924999974,2358022.2495555556,1
32234,348838.27786111087,2358022.2495555556,1
32235,348418.22924999974,2357698.352333334,1
32236,348838.27786111087,2357698.352333334,1
32237,349258.326472222,2358670.044,1
32238,349678.3750833331,2358670.044,1
32239,349258.326472222,2358346.1467777784,1
32240,349678.3750833331,2358346.1467777784,1
32241,350098.42369444424,2358670.044,1
32242,350518.47230555536,2358670.044,1
32243,350098.42369444424,2358346.1467777784,1
32244,350518.47230555536,2358346.1467777784,1
32245,349258.326472222,2358022.2495555556,1
32246,349678.3750833331,2358022.2495555556,1
32247,349258.326472222,2357698.352333334,1
32248,349678.3750833331,2357698.352333334,1
32249,350098.42369444424,2358022.2495555556,1
32250,350518.47230555536,2358022.2495555556,1
32251,350098.42369444424,2357698.352333334,1
32252,350518.47230555536,2357698.352333334,1
32253,347788.15633333306,2357212.5065,1
32254,348628.2535555553,2357212.5065,1
32255,347788.15633333306,2356564.7120555555,1
32256,348628.2535555553,2356564.7120555555,1
32257,349258.326472222,2357374.455111111,1
32258,349678.3750833331,2357374.455111111,1
32259,349258.326472222,2357050.557888889,1
32260,349678.3750833331,2357050.557888889,1
32261,350098.42369444424,2357374.455111111,1
32262,350518.47230555536,2357374.455111111,1
32263,350098.42369444424,2357050.557888889,1
32264,350518.47230555536,2357050.557888889,1
32265,349258.326472222,2356726.6606666665,1
32266,349678.3750833331,2356726.6606666665,1
32267,349258.326472222,2356402.7634444446,1
32268,349678.3750833331,2356402.7634444446,1
32269,350098.42369444424,2356726.6606666665,1
32270,350518.47230555536,2356726.6606666665,1
32271,350098.42369444424,2356402.7634444446,1
32272,350518.47230555536,2356402.7634444446,1
32273,350938.52091666637,2358670.044,1
32274,351358.5695277775,2358670.044,1
32275,350938.52091666637,2358346.1467777784,1
32276,351358.5695277775,2358346.1467777784,1
32277,351988.6424444442,2358508.0953888893,1
32278,350938.52091666637,2358022.2495555556,1
32279,351358.5695277775,2358022.2495555556,1
32280,350938.52091666637,2357698.352333334,1
32281,351358.5695277775,2357698.352333334,1
32282,351988.6424444442,2357860.3009444447,1
32283,352828.7396666664,2358508.0953888893,1
32284,353458.8125833331,2358670.044,1
32285,353878.86119444424,2358670.044,1
32286,353458.8125833331,2358346.1467777784,1
32287,353878.86119444424,2358346.1467777784,1
32288,352828.7396666664,2357860.3009444447,1
32289,353458.8125833331,2358022.2495555556,1
32290,353878.86119444424,2358022.2495555556,1
32291,353458.8125833331,2357698.352333334,1
32292,353878.86119444424,2357698.352333334,1
32293,350938.52091666637,2357374.455111111,1
32294,351358.5695277775,2357374.455111111,1
32295,350938.52091666637,2357050.557888889,1
32296,351358.5695277775,2357050.557888889,1
32297,351988.6424444442,2357212.5065,1
32298,350938.52091666637,2356726.6606666665,1
32299,351358.5695277775,2356726.6606666665,1
32300,350938.52091666637,2356402.7634444446,1
32301,351358.5695277775,2356402.7634444446,1
32302,351988.6424444442,2356564.7120555555,1
32303,352828.7396666664,2357212.5065,1
32304,353458.8125833331,2357374.455111111,1
32305,353878.86119444424,2357374.455111111,1
32306,353458.8125833331,2357050.557888889,1
32307,353878.86119444424,2357050.557888889,1
32308,352828.7396666664,2356564.7120555555,1
32309,353458.8125833331,2356726.6606666665,1
32310,353878.86119444424,2356726.6606666665,1
32311,353458.8125833331,2356402.7634444446,1
32312,353878.86119444424,2356402.7634444446,1
32313,354298.90980555525,2358670.044,1
32314,354718.95841666637,2358670.044,1
32315,354298.90980555525,2358346.1467777784,1
32316,354718.95841666637,2358346.1467777784,1
32317,355349.03133333306,2358508.0953888893,1
32318,354298.90980555525,2358022.2495555556,1
32319,354718.95841666637,2358022.2495555556,1
32320,354298.90980555525,2357698.352333334,1
32321,354718.95841666637,2357698.352333334,1
32322,355139.0070277775,2358022.2495555556,1
32323,355559.0556388886,2358022.2495555556,1
32324,355139.0070277775,2357698.352333334,1
32325,355559.0556388886,2357698.352333334,1
32326,355979.10424999974,2358670.044,1
32327,356399.15286111087,2358670.044,1
32328,355979.10424999974,2358346.1467777784,1
32329,356399.15286111087,2358346.1467777784,1
32330,356819.201472222,2358670.044,1
32331,357239.2500833331,2358670.044,1
32332,356819.201472222,2358346.1467777784,1
32333,357239.2500833331,2358346.1467777784,1
32334,355979.10424999974,2358022.2495555556,1
32335,356399.15286111087,2358022.2495555556,1
32336,355979.10424999974,2357698.352333334,1
32337,356399.15286111087,2357698.352333334,1
32338,356819.201472222,2358022.2495555556,1
32339,357239.2500833331,2358022.2495555556,1
32340,356819.201472222,2357698.352333334,1
32341,357239.2500833331,2357698.352333334,1
32342,354298.90980555525,2357374.455111111,1
32343,354718.95841666637,2357374.455111111,1
32344,354298.90980555525,2357050.557888889,1
32345,354718.95841666637,2357050.557888889,1
32346,355139.0070277775,2357374.455111111,1
32347,355559.0556388886,2357374.455111111,1
32348,355139.0070277775,2357050.557888889,1
32349,355559.0556388886,2357050.557888889,1
32350,354298.90980555525,2356726.6606666665,1
32351,354718.95841666637,2356726.6606666665,1
32352,354298.90980555525,2356402.7634444446,1
32353,354718.95841666637,2356402.7634444446,1
32354,355139.0070277775,2356726.6606666665,1
32355,355559.0556388886,2356726.6606666665,1
32356,355139.0070277775,2356402.7634444446,1
32357,355559.0556388886,2356402.7634444446,1
32358,356189.1285555553,2357212.5065,1
32359,356819.201472222,2357374.455111111,1
32360,357239.2500833331,2357374.455111111,1
32361,356819.201472222,2357050.557888889,1
32362,357239.2500833331,2357050.557888889,1
32363,356189.1285555553,2356564.7120555555,1
32364,357029.22577777755,2356564.7120555555,1
32365,357659.2986944441,2358670.044,1
32366,358079.34730555525,2358670.044,1
32367,357659.2986944441,2358346.1467777784,1
32368,358079.34730555525,2358346.1467777784,1
32369,358499.39591666637,2358670.044,1
32370,358919.4445277775,2358670.044,1
32371,358499.39591666637,2358346.1467777784,1
32372,358919.4445277775,2358346.1467777784,1
32373,357659.2986944441,2358022.2495555556,1
32374,358079.34730555525,2358022.2495555556,1
32375,357659.2986944441,2357698.352333334,1
32376,358079.34730555525,2357698.352333334,1
32377,358499.39591666637,2358022.2495555556,1
32378,358919.4445277775,2358022.2495555556,1
32379,358499.39591666637,2357698.352333334,1
32380,358919.4445277775,2357698.352333334,1
32381,359549.5174444442,2358508.0953888893,1
32382,360389.6146666664,2358508.0953888893,1
32383,359549.5174444442,2357860.3009444447,1
32384,360179.59036111087,2358022.2495555556,1
32385,360599.638972222,2358022.2495555556,1
32386,360179.59036111087,2357698.352333334,1
32387,360599.638972222,2357698.352333334,1
32388,357869.3229999997,2357212.5065,1
32389,358709.42022222193,2357212.5065,1
32390,357869.3229999997,2356564.7120555555,1
32391,358709.42022222193,2356564.7120555555,1
32392,359339.4931388886,2357374.455111111,1
32393,359759.54174999974,2357374.455111111,1
32394,359339.4931388886,2357050.557888889,1
32395,359759.54174999974,2357050.557888889,1
32396,360179.59036111087,2357374.455111111,1
32397,360599.638972222,2357374.455111111,1
32398,360179.59036111087,2357050.557888889,1
32399,360599.638972222,2357050.557888889,1
32400,359339.4931388886,2356726.6606666665,1
32401,359759.54174999974,2356726.6606666665,1
32402,359339.4931388886,2356402.7634444446,1
32403,359759.54174999974,2356402.7634444446,1
32404,360179.59036111087,2356726.6606666665,1
32405,360599.638972222,2356726.6606666665,1
32406,360179.59036111087,2356402.7634444446,1
32407,360599.638972222,2356402.7634444446,1
32408,361229.71188888856,2358508.0953888893,1
32409,362069.8091111108,2358508.0953888893,1
32410,361019.687583333,2358022.2495555556,1
32411,361439.7361944441,2358022.2495555556,1
32412,361019.687583333,2357698.352333334,1
32413,361439.7361944441,2357698.352333334,1
32414,361859.78480555525,2358022.2495555556,1
32415,362279.83341666637,2358022.2495555556,1
32416,361859.78480555525,2357698.352333334,1
32417,362279.83341666637,2357698.352333334,1
32418,362909.90633333306,2358508.0953888893,1
32419,363750.0035555553,2358508.0953888893,1
32420,362909.90633333306,2357860.3009444447,1
32421,363750.0035555553,2357860.3009444447,1
32422,361019.687583333,2357374.455111111,1
32423,361439.7361944441,2357374.455111111,1
32424,361019.687583333,2357050.557888889,1
32425,361439.7361944441,2357050.557888889,1
32426,361859.78480555525,2357374.455111111,1
32427,362279.83341666637,2357374.455111111,1
32428,361859.78480555525,2357050.557888889,1
32429,362279.83341666637,2357050.557888889,1
32430,361019.687583333,2356726.6606666665,1
32431,361439.7361944441,2356726.6606666665,1
32432,361019.687583333,2356402.7634444446,1
32433,361439.7361944441,2356402.7634444446,1
32434,361859.78480555525,2356726.6606666665,1
32435,362279.83341666637,2356726.6606666665,1
32436,361859.78480555525,2356402.7634444446,1
32437,362279.83341666637,2356402.7634444446,1
32438,362909.90633333306,2357212.5065,1
32439,363750.0035555553,2357212.5065,1
32440,362909.90633333306,2356564.7120555555,1
32441,363750.0035555553,2356564.7120555555,1
32442,365010.14938888856,2358184.198166667,1
32443,366690.34383333306,2358184.198166667,1
32444,365010.14938888856,2356888.609277778,1
32445,366690.34383333306,2356888.609277778,1
32446,368370.53827777744,2358184.198166667,1
32447,370050.73272222193,2358184.198166667,1
32448,368370.53827777744,2356888.609277778,1
32449,369630.6841111108,2357212.5065,1
32450,370470.78133333306,2357212.5065,1
32451,369630.6841111108,2356564.7120555555,1
32452,370470.78133333306,2356564.7120555555,1
32453,371730.9271666663,2358184.198166667,1
32454,373411.1216111108,2358184.198166667,1
32455,371310.8785555552,2357212.5065,1
32456,372150.97577777744,2357212.5065,1
32457,371310.8785555552,2356564.7120555555,1
32458,372150.97577777744,2356564.7120555555,1
32459,373411.1216111108,2356888.609277778,1
32460,375931.41327777744,2357536.4037222224,1
32461,378451.70494444406,2358184.198166667,1
32462,380131.89938888856,2358184.198166667,1
32463,378451.70494444406,2356888.609277778,1
32464,380131.89938888856,2356888.609277778,1
32465,381812.09383333294,2358184.198166667,1
32466,383492.28827777744,2358184.198166667,1
32467,381392.0452222218,2357212.5065,1
32468,382232.14244444406,2357212.5065,1
32469,381392.0452222218,2356564.7120555555,1
32470,382232.14244444406,2356564.7120555555,1
32471,383492.28827777744,2356888.609277778,1
32472,386012.57994444406,2357536.4037222224,1
32473,389372.96883333294,2357536.4037222224,1
32474,392733.3577222218,2357536.4037222224,1
32475,396093.7466111107,2357536.4037222224,1
32476,399454.13549999957,2357536.4037222224,1
32477,402814.52438888844,2357536.4037222224,1
32478,406174.9132777773,2357536.4037222224,1
32479,409535.3021666662,2357536.4037222224,1
32480,412895.6910555551,2357536.4037222224,1
32481,416256.07994444395,2357536.4037222224,1
32482,419616.4688333328,2357536.4037222224,1
32483,422976.8577222217,2357536.4037222224,1
32484,426337.2466111106,2357536.4037222224,1
32485,429697.63549999945,2357536.4037222224,1
32486,433058.0243888883,2357536.4037222224,1
32487,436418.4132777772,2357536.4037222224,1
32488,439778.8021666661,2357536.4037222224,1
32489,443139.19105555495,2357536.4037222224,1
32490,210642.2848055556,2353811.5856666667,1
32491,211062.33341666672,2353811.5856666667,1
