0,1,2,layer
30972,211482.38202777778,2240771.455111111,1
30973,211902.4306388889,2240771.455111111,1
30974,211482.38202777778,2240447.557888889,1
30975,211902.4306388889,2240447.557888889,1
30976,212322.47925000003,2240771.455111111,1
30977,212742.52786111116,2240771.455111111,1
30978,212322.47925000003,2240447.557888889,1
30979,212742.52786111116,2240447.557888889,1
30980,211482.38202777778,2240123.6606666665,1
30981,211902.4306388889,2240123.6606666665,1
30982,211482.38202777778,2239799.7634444446,1
30983,211902.4306388889,2239799.7634444446,1
30984,212322.47925000003,2240123.6606666665,1
30985,212742.52786111116,2240123.6606666665,1
30986,212322.47925000003,2239799.7634444446,1
30987,212742.52786111116,2239799.7634444446,1
30988,213162.57647222225,2242067.044,1
30989,213582.62508333338,2242067.044,1
30990,213162.57647222225,2241743.1467777784,1
30991,213582.62508333338,2241743.1467777784,1
30992,214002.6736944445,2242067.044,1
30993,214422.72230555562,2242067.044,1
30994,214002.6736944445,2241743.1467777784,1
30995,214422.72230555562,2241743.1467777784,1
30996,213162.57647222225,2241419.2495555556,1
30997,213582.62508333338,2241419.2495555556,1
30998,213162.57647222225,2241095.352333334,1
30999,213582.62508333338,2241095.352333334,1
31000,214002.6736944445,2241419.2495555556,1
31001,214422.72230555562,2241419.2495555556,1
31002,214002.6736944445,2241095.352333334,1
31003,214422.72230555562,2241095.352333334,1
31004,214842.7709166667,2242067.044,1
31005,215262.8195277778,2242067.044,1
31006,214842.7709166667,2241743.1467777784,1
31007,215262.8195277778,2241743.1467777784,1
31008,215682.86813888894,2242067.044,1
31009,216102.91675000006,2242067.044,1
31010,215682.86813888894,2241743.1467777784,1
31011,216102.91675000006,2241743.1467777784,1
31012,214842.7709166667,2241419.2495555556,1
31013,215262.8195277778,2241419.2495555556,1
31014,214842.7709166667,2241095.352333334,1
31015,215262.8195277778,2241095.352333334,1
31016,215682.86813888894,2241419.2495555556,1
31017,216102.91675000006,2241419.2495555556,1
31018,215682.86813888894,2241095.352333334,1
31019,216102.91675000006,2241095.352333334,1
31020,213162.57647222225,2240771.455111111,1
31021,213582.62508333338,2240771.455111111,1
31022,213162.57647222225,2240447.557888889,1
31023,213582.62508333338,2240447.557888889,1
31024,214002.6736944445,2240771.455111111,1
31025,214422.72230555562,2240771.455111111,1
31026,214002.6736944445,2240447.557888889,1
31027,214422.72230555562,2240447.557888889,1
31028,213162.57647222225,2240123.6606666665,1
31029,213582.62508333338,2240123.6606666665,1
31030,213162.57647222225,2239799.7634444446,1
31031,213582.62508333338,2239799.7634444446,1
31032,214002.6736944445,2240123.6606666665,1
31033,214422.72230555562,2240123.6606666665,1
31034,214002.6736944445,2239799.7634444446,1
31035,214422.72230555562,2239799.7634444446,1
31036,214842.7709166667,2240771.455111111,1
31037,215262.8195277778,2240771.455111111,1
31038,214842.7709166667,2240447.557888889,1
31039,215262.8195277778,2240447.557888889,1
31040,215682.86813888894,2240771.455111111,1
31041,216102.91675000006,2240771.455111111,1
31042,215682.86813888894,2240447.557888889,1
31043,216102.91675000006,2240447.557888889,1
31044,214842.7709166667,2240123.6606666665,1
31045,215262.8195277778,2240123.6606666665,1
31046,214842.7709166667,2239799.7634444446,1
31047,215262.8195277778,2239799.7634444446,1
31048,215682.86813888894,2240123.6606666665,1
31049,216102.91675000006,2240123.6606666665,1
31050,215682.86813888894,2239799.7634444446,1
31051,216102.91675000006,2239799.7634444446,1
31052,216522.96536111113,2242067.044,1
31053,216943.01397222225,2242067.044,1
31054,216522.96536111113,2241743.1467777784,1
31055,216943.01397222225,2241743.1467777784,1
31056,217363.06258333338,2242067.044,1
31057,217783.1111944445,2242067.044,1
31058,217363.06258333338,2241743.1467777784,1
31059,217783.1111944445,2241743.1467777784,1
31060,216522.96536111113,2241419.2495555556,1
31061,216943.01397222225,2241419.2495555556,1
31062,216522.96536111113,2241095.352333334,1
31063,216943.01397222225,2241095.352333334,1
31064,217363.06258333338,2241419.2495555556,1
31065,217783.1111944445,2241419.2495555556,1
31066,217363.06258333338,2241095.352333334,1
31067,217783.1111944445,2241095.352333334,1
31068,218203.15980555557,2242067.044,1
31069,218623.2084166667,2242067.044,1
31070,218203.15980555557,2241743.1467777784,1
31071,218623.2084166667,2241743.1467777784,1
31072,219043.2570277778,2242067.044,1
31073,219463.30563888894,2242067.044,1
31074,219043.2570277778,2241743.1467777784,1
31075,219463.30563888894,2241743.1467777784,1
31076,218203.15980555557,2241419.2495555556,1
31077,218623.2084166667,2241419.2495555556,1
31078,218203.15980555557,2241095.352333334,1
31079,218623.2084166667,2241095.352333334,1
31080,219043.2570277778,2241419.2495555556,1
31081,219463.30563888894,2241419.2495555556,1
31082,219043.2570277778,2241095.352333334,1
31083,219463.30563888894,2241095.352333334,1
31084,216522.96536111113,2240771.455111111,1
31085,216943.01397222225,2240771.455111111,1
31086,216522.96536111113,2240447.557888889,1
31087,216943.01397222225,2240447.557888889,1
31088,217363.06258333338,2240771.455111111,1
31089,217783.1111944445,2240771.455111111,1
31090,217363.06258333338,2240447.557888889,1
31091,217783.1111944445,2240447.557888889,1
31092,216522.96536111113,2240123.6606666665,1
31093,216943.01397222225,2240123.6606666665,1
31094,216522.96536111113,2239799.7634444446,1
31095,216943.01397222225,2239799.7634444446,1
31096,217363.06258333338,2240123.6606666665,1
31097,217783.1111944445,2240123.6606666665,1
31098,217363.06258333338,2239799.7634444446,1
31099,217783.1111944445,2239799.7634444446,1
31100,218203.15980555557,2240771.455111111,1
31101,218623.2084166667,2240771.455111111,1
31102,218203.15980555557,2240447.557888889,1
31103,218623.2084166667,2240447.557888889,1
31104,219043.2570277778,2240771.455111111,1
31105,219463.30563888894,2240771.455111111,1
31106,219043.2570277778,2240447.557888889,1
31107,219463.30563888894,2240447.557888889,1
31108,218203.15980555557,2240123.6606666665,1
31109,218623.2084166667,2240123.6606666665,1
31110,218203.15980555557,2239799.7634444446,1
31111,218623.2084166667,2239799.7634444446,1
31112,219043.2570277778,2240123.6606666665,1
31113,219463.30563888894,2240123.6606666665,1
31114,219043.2570277778,2239799.7634444446,1
31115,219463.30563888894,2239799.7634444446,1
31116,219883.35425,2242067.044,1
31117,220303.40286111113,2242067.044,1
31118,219883.35425,2241743.1467777784,1
31119,220303.40286111113,2241743.1467777784,1
31120,220723.45147222225,2242067.044,1
31121,221143.50008333338,2242067.044,1
31122,220723.45147222225,2241743.1467777784,1
31123,221143.50008333338,2241743.1467777784,1
31124,219883.35425,2241419.2495555556,1
31125,220303.40286111113,2241419.2495555556,1
31126,219883.35425,2241095.352333334,1
31127,220303.40286111113,2241095.352333334,1
31128,220723.45147222225,2241419.2495555556,1
31129,221143.50008333338,2241419.2495555556,1
31130,220723.45147222225,2241095.352333334,1
31131,221143.50008333338,2241095.352333334,1
31132,221563.54869444444,2242067.044,1
31133,221983.59730555557,2242067.044,1
31134,221563.54869444444,2241743.1467777784,1
31135,221983.59730555557,2241743.1467777784,1
31136,222403.6459166667,2242067.044,1
31137,222823.6945277778,2242067.044,1
31138,222403.6459166667,2241743.1467777784,1
31139,222823.6945277778,2241743.1467777784,1
31140,221563.54869444444,2241419.2495555556,1
31141,221983.59730555557,2241419.2495555556,1
31142,221563.54869444444,2241095.352333334,1
31143,221983.59730555557,2241095.352333334,1
31144,222403.6459166667,2241419.2495555556,1
31145,222823.6945277778,2241419.2495555556,1
31146,222403.6459166667,2241095.352333334,1
31147,222823.6945277778,2241095.352333334,1
31148,219883.35425,2240771.455111111,1
31149,220303.40286111113,2240771.455111111,1
31150,219883.35425,2240447.557888889,1
31151,220303.40286111113,2240447.557888889,1
31152,220723.45147222225,2240771.455111111,1
31153,221143.50008333338,2240771.455111111,1
31154,220723.45147222225,2240447.557888889,1
31155,221143.50008333338,2240447.557888889,1
31156,219883.35425,2240123.6606666665,1
31157,220303.40286111113,2240123.6606666665,1
31158,219883.35425,2239799.7634444446,1
31159,220303.40286111113,2239799.7634444446,1
31160,220723.45147222225,2240123.6606666665,1
31161,221143.50008333338,2240123.6606666665,1
31162,220723.45147222225,2239799.7634444446,1
31163,221143.50008333338,2239799.7634444446,1
31164,221563.54869444444,2240771.455111111,1
31165,221983.59730555557,2240771.455111111,1
31166,221563.54869444444,2240447.557888889,1
31167,221983.59730555557,2240447.557888889,1
31168,222403.6459166667,2240771.455111111,1
31169,222823.6945277778,2240771.455111111,1
31170,222403.6459166667,2240447.557888889,1
31171,222823.6945277778,2240447.557888889,1
31172,221563.54869444444,2240123.6606666665,1
31173,221983.59730555557,2240123.6606666665,1
31174,221563.54869444444,2239799.7634444446,1
31175,221983.59730555557,2239799.7634444446,1
31176,222403.6459166667,2240123.6606666665,1
31177,222823.6945277778,2240123.6606666665,1
31178,222403.6459166667,2239799.7634444446,1
31179,222823.6945277778,2239799.7634444446,1
31180,223243.7431388889,2242067.044,1
31181,223663.79175000003,2242067.044,1
31182,223243.7431388889,2241743.1467777784,1
31183,223663.79175000003,2241743.1467777784,1
31184,224083.84036111116,2242067.044,1
31185,224503.88897222228,2242067.044,1
31186,224083.84036111116,2241743.1467777784,1
31187,224503.88897222228,2241743.1467777784,1
31188,223243.7431388889,2241419.2495555556,1
31189,223663.79175000003,2241419.2495555556,1
31190,223243.7431388889,2241095.352333334,1
31191,223663.79175000003,2241095.352333334,1
31192,224083.84036111116,2241419.2495555556,1
31193,224503.88897222228,2241419.2495555556,1
31194,224083.84036111116,2241095.352333334,1
31195,224503.88897222228,2241095.352333334,1
31196,224923.93758333335,2242067.044,1
31197,225343.98619444447,2242067.044,1
31198,224923.93758333335,2241743.1467777784,1
31199,225343.98619444447,2241743.1467777784,1
31200,225764.0348055556,2242067.044,1
31201,226184.08341666672,2242067.044,1
31202,225764.0348055556,2241743.1467777784,1
31203,226184.08341666672,2241743.1467777784,1
31204,224923.93758333335,2241419.2495555556,1
31205,225343.98619444447,2241419.2495555556,1
31206,224923.93758333335,2241095.352333334,1
31207,225343.98619444447,2241095.352333334,1
31208,225764.0348055556,2241419.2495555556,1
31209,226184.08341666672,2241419.2495555556,1
31210,225764.0348055556,2241095.352333334,1
31211,226184.08341666672,2241095.352333334,1
31212,223243.7431388889,2240771.455111111,1
31213,223663.79175000003,2240771.455111111,1
31214,223243.7431388889,2240447.557888889,1
31215,223663.79175000003,2240447.557888889,1
31216,224083.84036111116,2240771.455111111,1
31217,224503.88897222228,2240771.455111111,1
31218,224083.84036111116,2240447.557888889,1
31219,224503.88897222228,2240447.557888889,1
31220,223243.7431388889,2240123.6606666665,1
31221,223663.79175000003,2240123.6606666665,1
31222,223243.7431388889,2239799.7634444446,1
31223,223663.79175000003,2239799.7634444446,1
31224,224083.84036111116,2240123.6606666665,1
31225,224503.88897222228,2240123.6606666665,1
31226,224083.84036111116,2239799.7634444446,1
31227,224503.88897222228,2239799.7634444446,1
31228,224923.93758333335,2240771.455111111,1
31229,225343.98619444447,2240771.455111111,1
31230,224923.93758333335,2240447.557888889,1
31231,225343.98619444447,2240447.557888889,1
31232,225764.0348055556,2240771.455111111,1
31233,226184.08341666672,2240771.455111111,1
31234,225764.0348055556,2240447.557888889,1
31235,226184.08341666672,2240447.557888889,1
31236,224923.93758333335,2240123.6606666665,1
31237,225343.98619444447,2240123.6606666665,1
31238,224923.93758333335,2239799.7634444446,1
31239,225343.98619444447,2239799.7634444446,1
31240,225764.0348055556,2240123.6606666665,1
31241,226184.08341666672,2240123.6606666665,1
31242,225764.0348055556,2239799.7634444446,1
31243,226184.08341666672,2239799.7634444446,1
31244,226604.1320277778,2242067.044,1
31245,227024.18063888894,2242067.044,1
31246,226604.1320277778,2241743.1467777784,1
31247,227024.18063888894,2241743.1467777784,1
31248,227444.22925000006,2242067.044,1
31249,227864.2778611112,2242067.044,1
31250,227444.22925000006,2241743.1467777784,1
31251,227864.2778611112,2241743.1467777784,1
31252,226604.1320277778,2241419.2495555556,1
31253,227024.18063888894,2241419.2495555556,1
31254,226604.1320277778,2241095.352333334,1
31255,227024.18063888894,2241095.352333334,1
31256,227444.22925000006,2241419.2495555556,1
31257,227864.2778611112,2241419.2495555556,1
31258,227444.22925000006,2241095.352333334,1
31259,227864.2778611112,2241095.352333334,1
31260,228284.32647222225,2242067.044,1
31261,228704.37508333338,2242067.044,1
31262,228284.32647222225,2241743.1467777784,1
31263,228704.37508333338,2241743.1467777784,1
31264,229124.4236944445,2242067.044,1
31265,229544.47230555562,2242067.044,1
31266,229124.4236944445,2241743.1467777784,1
31267,229544.47230555562,2241743.1467777784,1
31268,228284.32647222225,2241419.2495555556,1
31269,228704.37508333338,2241419.2495555556,1
31270,228284.32647222225,2241095.352333334,1
31271,228704.37508333338,2241095.352333334,1
31272,229124.4236944445,2241419.2495555556,1
31273,229544.47230555562,2241419.2495555556,1
31274,229124.4236944445,2241095.352333334,1
31275,229544.47230555562,2241095.352333334,1
31276,226604.1320277778,2240771.455111111,1
31277,227024.18063888894,2240771.455111111,1
31278,226604.1320277778,2240447.557888889,1
31279,227024.18063888894,2240447.557888889,1
31280,227444.22925000006,2240771.455111111,1
31281,227864.2778611112,2240771.455111111,1
31282,227444.22925000006,2240447.557888889,1
31283,227864.2778611112,2240447.557888889,1
31284,226604.1320277778,2240123.6606666665,1
31285,227024.18063888894,2240123.6606666665,1
31286,226604.1320277778,2239799.7634444446,1
31287,227024.18063888894,2239799.7634444446,1
31288,227444.22925000006,2240123.6606666665,1
31289,227864.2778611112,2240123.6606666665,1
31290,227444.22925000006,2239799.7634444446,1
31291,227864.2778611112,2239799.7634444446,1
31292,228284.32647222225,2240771.455111111,1
31293,228704.37508333338,2240771.455111111,1
31294,228284.32647222225,2240447.557888889,1
31295,228704.37508333338,2240447.557888889,1
31296,229124.4236944445,2240771.455111111,1
31297,229544.47230555562,2240771.455111111,1
31298,229124.4236944445,2240447.557888889,1
31299,229544.47230555562,2240447.557888889,1
31300,228284.32647222225,2240123.6606666665,1
31301,228704.37508333338,2240123.6606666665,1
31302,228284.32647222225,2239799.7634444446,1
31303,228704.37508333338,2239799.7634444446,1
31304,229124.4236944445,2240123.6606666665,1
31305,229544.47230555562,2240123.6606666665,1
31306,229124.4236944445,2239799.7634444446,1
31307,229544.47230555562,2239799.7634444446,1
31308,230174.54522222225,2241905.0953888893,1
31309,231014.6424444445,2241905.0953888893,1
31310,230174.54522222225,2241257.3009444447,1
31311,231014.6424444445,2241257.3009444447,1
31312,232274.7882777778,2241581.198166667,1
31313,230174.54522222225,2240609.5065,1
31314,231014.6424444445,2240609.5065,1
31315,230174.54522222225,2239961.7120555555,1
31316,231014.6424444445,2239961.7120555555,1
31317,231854.7396666667,2240609.5065,1
31318,232694.83688888894,2240609.5065,1
31319,231854.7396666667,2239961.7120555555,1
31320,232694.83688888894,2239961.7120555555,1
31321,233954.98272222225,2241581.198166667,1
31322,235635.1771666667,2241581.198166667,1
31323,233534.93411111113,2240609.5065,1
31324,234375.03133333338,2240609.5065,1
31325,233534.93411111113,2239961.7120555555,1
31326,234375.03133333338,2239961.7120555555,1
31327,235215.12855555557,2240609.5065,1
31328,236055.2257777778,2240609.5065,1
31329,235215.12855555557,2239961.7120555555,1
31330,236055.2257777778,2239961.7120555555,1
31331,237315.37161111116,2241581.198166667,1
31332,238995.5660555556,2241581.198166667,1
31333,236895.32300000003,2240609.5065,1
31334,237735.42022222228,2240609.5065,1
31335,236895.32300000003,2239961.7120555555,1
31336,237735.42022222228,2239961.7120555555,1
31337,238575.51744444447,2240609.5065,1
31338,239415.61466666672,2240609.5065,1
31339,238575.51744444447,2239961.7120555555,1
31340,239415.61466666672,2239961.7120555555,1
31341,240255.71188888894,2241905.0953888893,1
31342,241095.8091111112,2241905.0953888893,1
31343,240255.71188888894,2241257.3009444447,1
31344,241095.8091111112,2241257.3009444447,1
31345,241935.90633333338,2241905.0953888893,1
31346,242776.00355555562,2241905.0953888893,1
31347,241935.90633333338,2241257.3009444447,1
31348,242776.00355555562,2241257.3009444447,1
31349,240255.71188888894,2240609.5065,1
31350,241095.8091111112,2240609.5065,1
31351,240255.71188888894,2239961.7120555555,1
31352,241095.8091111112,2239961.7120555555,1
31353,241935.90633333338,2240609.5065,1
31354,242776.00355555562,2240609.5065,1
31355,241935.90633333338,2239961.7120555555,1
31356,242776.00355555562,2239961.7120555555,1
31357,243406.07647222225,2242067.044,1
31358,243826.12508333338,2242067.044,1
31359,243406.07647222225,2241743.1467777784,1
31360,243826.12508333338,2241743.1467777784,1
31361,244246.1736944445,2242067.044,1
31362,244666.22230555562,2242067.044,1
31363,244246.1736944445,2241743.1467777784,1
31364,244666.22230555562,2241743.1467777784,1
31365,243406.07647222225,2241419.2495555556,1
31366,243826.12508333338,2241419.2495555556,1
31367,243406.07647222225,2241095.352333334,1
31368,243826.12508333338,2241095.352333334,1
31369,244246.1736944445,2241419.2495555556,1
31370,244666.22230555562,2241419.2495555556,1
31371,244246.1736944445,2241095.352333334,1
31372,244666.22230555562,2241095.352333334,1
31373,245086.2709166667,2242067.044,1
31374,245506.3195277778,2242067.044,1
31375,245086.2709166667,2241743.1467777784,1
31376,245506.3195277778,2241743.1467777784,1
31377,245926.36813888894,2242067.044,1
31378,246346.41675000006,2242067.044,1
31379,245926.36813888894,2241743.1467777784,1
31380,246346.41675000006,2241743.1467777784,1
31381,245086.2709166667,2241419.2495555556,1
31382,245506.3195277778,2241419.2495555556,1
31383,245086.2709166667,2241095.352333334,1
31384,245506.3195277778,2241095.352333334,1
31385,245926.36813888894,2241419.2495555556,1
31386,246346.41675000006,2241419.2495555556,1
31387,245926.36813888894,2241095.352333334,1
31388,246346.41675000006,2241095.352333334,1
31389,243406.07647222225,2240771.455111111,1
31390,243826.12508333338,2240771.455111111,1
31391,243406.07647222225,2240447.557888889,1
31392,243826.12508333338,2240447.557888889,1
31393,244246.1736944445,2240771.455111111,1
31394,244666.22230555562,2240771.455111111,1
31395,244246.1736944445,2240447.557888889,1
31396,244666.22230555562,2240447.557888889,1
31397,243406.07647222225,2240123.6606666665,1
31398,243826.12508333338,2240123.6606666665,1
31399,243406.07647222225,2239799.7634444446,1
31400,243826.12508333338,2239799.7634444446,1
31401,244246.1736944445,2240123.6606666665,1
31402,244666.22230555562,2240123.6606666665,1
31403,244246.1736944445,2239799.7634444446,1
31404,244666.22230555562,2239799.7634444446,1
31405,245086.2709166667,2240771.455111111,1
31406,245506.3195277778,2240771.455111111,1
31407,245086.2709166667,2240447.557888889,1
31408,245506.3195277778,2240447.557888889,1
31409,245926.36813888894,2240771.455111111,1
31410,246346.41675000006,2240771.455111111,1
31411,245926.36813888894,2240447.557888889,1
31412,246346.41675000006,2240447.557888889,1
31413,245086.2709166667,2240123.6606666665,1
31414,245506.3195277778,2240123.6606666665,1
31415,245086.2709166667,2239799.7634444446,1
31416,245506.3195277778,2239799.7634444446,1
31417,245926.36813888894,2240123.6606666665,1
31418,246346.41675000006,2240123.6606666665,1
31419,245926.36813888894,2239799.7634444446,1
31420,246346.41675000006,2239799.7634444446,1
31421,246976.4896666667,2241905.0953888893,1
31422,247816.58688888894,2241905.0953888893,1
31423,246976.4896666667,2241257.3009444447,1
31424,247816.58688888894,2241257.3009444447,1
31425,248656.68411111113,2241905.0953888893,1
31426,249496.78133333338,2241905.0953888893,1
31427,248656.68411111113,2241257.3009444447,1
31428,249496.78133333338,2241257.3009444447,1
31429,246976.4896666667,2240609.5065,1
31430,247816.58688888894,2240609.5065,1
31431,246976.4896666667,2239961.7120555555,1
31432,247816.58688888894,2239961.7120555555,1
31433,248656.68411111113,2240609.5065,1
31434,249496.78133333338,2240609.5065,1
31435,248656.68411111113,2239961.7120555555,1
31436,249496.78133333338,2239961.7120555555,1
31437,250756.92716666672,2241581.198166667,1
31438,252437.12161111116,2241581.198166667,1
31439,250756.92716666672,2240285.609277778,1
31440,252437.12161111116,2240285.609277778,1
31441,254957.41327777784,2240933.4037222224,1
31442,258317.80216666672,2240933.4037222224,1
31443,261678.1910555556,2240933.4037222224,1
31444,265038.57994444453,2240933.4037222224,1
31445,268398.9688333334,2240933.4037222224,1
31446,271759.3577222223,2240933.4037222224,1
31447,275119.74661111116,2240933.4037222224,1
31448,278480.13550000003,2240933.4037222224,1
31449,281840.5243888889,2240933.4037222224,1
31450,285200.9132777778,2240933.4037222224,1
31451,288561.30216666666,2240933.4037222224,1
31452,291921.69105555554,2240933.4037222224,1
31453,295282.0799444444,2240933.4037222224,1
31454,298642.4688333333,2240933.4037222224,1
31455,302002.85772222216,2240933.4037222224,1
31456,305363.24661111104,2240933.4037222224,1
31457,308723.6354999999,2240933.4037222224,1
31458,312084.0243888888,2240933.4037222224,1
31459,315444.41327777767,2240933.4037222224,1
31460,318804.80216666654,2240933.4037222224,1
31461,322165.1910555554,2240933.4037222224,1
31462,325525.5799444443,2240933.4037222224,1
31463,328885.9688333332,2240933.4037222224,1
31464,332246.35772222205,2240933.4037222224,1
31465,335606.7466111109,2240933.4037222224,1
31466,338967.1354999998,2240933.4037222224,1
31467,342327.5243888887,2240933.4037222224,1
31468,345687.91327777755,2240933.4037222224,1
31469,349048.3021666664,2240933.4037222224,1
31470,352408.6910555553,2240933.4037222224,1
31471,355769.0799444442,2240933.4037222224,1
31472,359129.46883333306,2240933.4037222224,1
31473,362489.85772222193,2240933.4037222224,1
31474,365850.2466111108,2240933.4037222224,1
31475,369210.6354999997,2240933.4037222224,1
31476,202451.33688888894,2239313.917611112,1
31477,202451.33688888894,2238666.1231666673,1
31478,202451.33688888894,2238018.3287222227,1
31479,202451.33688888894,2237370.534277778,1
31480,203081.40980555557,2239475.866222223,1
31481,203501.4584166667,2239475.866222223,1
31482,203081.40980555557,2239151.969000001,1
31483,203501.4584166667,2239151.969000001,1
31484,203921.5070277778,2239475.866222223,1
31485,204341.55563888894,2239475.866222223,1
31486,203921.5070277778,2239151.969000001,1
31487,204341.55563888894,2239151.969000001,1
31488,203081.40980555557,2238828.071777778,1
31489,203501.4584166667,2238828.071777778,1
31490,203081.40980555557,2238504.1745555564,1
31491,203501.4584166667,2238504.1745555564,1
31492,203921.5070277778,2238828.071777778,1
31493,204341.55563888894,2238828.071777778,1
31494,203921.5070277778,2238504.1745555564,1
31495,204341.55563888894,2238504.1745555564,1
31496,204761.60425,2239475.866222223,1
31497,205181.65286111113,2239475.866222223,1
31498,204761.60425,2239151.969000001,1
31499,205181.65286111113,2239151.969000001,1
31500,205601.70147222225,2239475.866222223,1
31501,206021.75008333338,2239475.866222223,1
31502,205601.70147222225,2239151.969000001,1
31503,206021.75008333338,2239151.969000001,1
31504,204761.60425,2238828.071777778,1
31505,205181.65286111113,2238828.071777778,1
31506,204761.60425,2238504.1745555564,1
31507,205181.65286111113,2238504.1745555564,1
31508,205601.70147222225,2238828.071777778,1
31509,206021.75008333338,2238828.071777778,1
31510,205601.70147222225,2238504.1745555564,1
31511,206021.75008333338,2238504.1745555564,1
31512,203081.40980555557,2238180.2773333336,1
31513,203501.4584166667,2238180.2773333336,1
31514,203081.40980555557,2237856.380111112,1
31515,203501.4584166667,2237856.380111112,1
31516,203921.5070277778,2238180.2773333336,1
31517,204341.55563888894,2238180.2773333336,1
31518,203921.5070277778,2237856.380111112,1
31519,204341.55563888894,2237856.380111112,1
31520,203081.40980555557,2237532.482888889,1
31521,203501.4584166667,2237532.482888889,1
31522,203081.40980555557,2237208.585666667,1
31523,203501.4584166667,2237208.585666667,1
31524,203921.5070277778,2237532.482888889,1
31525,204341.55563888894,2237532.482888889,1
31526,203921.5070277778,2237208.585666667,1
31527,204341.55563888894,2237208.585666667,1
31528,204761.60425,2238180.2773333336,1
31529,205181.65286111113,2238180.2773333336,1
31530,204761.60425,2237856.380111112,1
31531,205181.65286111113,2237856.380111112,1
31532,205601.70147222225,2238180.2773333336,1
31533,206021.75008333338,2238180.2773333336,1
31534,205601.70147222225,2237856.380111112,1
31535,206021.75008333338,2237856.380111112,1
31536,204761.60425,2237532.482888889,1
31537,205181.65286111113,2237532.482888889,1
31538,204761.60425,2237208.585666667,1
31539,205181.65286111113,2237208.585666667,1
31540,205601.70147222225,2237532.482888889,1
31541,206021.75008333338,2237532.482888889,1
31542,205601.70147222225,2237208.585666667,1
31543,206021.75008333338,2237208.585666667,1
31544,206441.79869444444,2239475.866222223,1
31545,206861.84730555557,2239475.866222223,1
31546,206441.79869444444,2239151.969000001,1
31547,206861.84730555557,2239151.969000001,1
31548,207281.8959166667,2239475.866222223,1
31549,207701.9445277778,2239475.866222223,1
31550,207281.8959166667,2239151.969000001,1
31551,207701.9445277778,2239151.969000001,1
31552,206441.79869444444,2238828.071777778,1
31553,206861.84730555557,2238828.071777778,1
31554,206441.79869444444,2238504.1745555564,1
31555,206861.84730555557,2238504.1745555564,1
31556,207281.8959166667,2238828.071777778,1
31557,207701.9445277778,2238828.071777778,1
31558,207281.8959166667,2238504.1745555564,1
31559,207701.9445277778,2238504.1745555564,1
31560,208121.99313888888,2239475.866222223,1
31561,208542.04175,2239475.866222223,1
31562,208121.99313888888,2239151.969000001,1
31563,208542.04175,2239151.969000001,1
31564,208962.09036111113,2239475.866222223,1
31565,209382.13897222225,2239475.866222223,1
31566,208962.09036111113,2239151.969000001,1
31567,209382.13897222225,2239151.969000001,1
31568,208121.99313888888,2238828.071777778,1
31569,208542.04175,2238828.071777778,1
31570,208121.99313888888,2238504.1745555564,1
31571,208542.04175,2238504.1745555564,1
31572,208962.09036111113,2238828.071777778,1
31573,209382.13897222225,2238828.071777778,1
31574,208962.09036111113,2238504.1745555564,1
31575,209382.13897222225,2238504.1745555564,1
31576,206441.79869444444,2238180.2773333336,1
31577,206861.84730555557,2238180.2773333336,1
31578,206441.79869444444,2237856.380111112,1
31579,206861.84730555557,2237856.380111112,1
31580,207281.8959166667,2238180.2773333336,1
31581,207701.9445277778,2238180.2773333336,1
31582,207281.8959166667,2237856.380111112,1
31583,207701.9445277778,2237856.380111112,1
31584,206441.79869444444,2237532.482888889,1
31585,206861.84730555557,2237532.482888889,1
31586,206441.79869444444,2237208.585666667,1
31587,206861.84730555557,2237208.585666667,1
31588,207281.8959166667,2237532.482888889,1
31589,207701.9445277778,2237532.482888889,1
31590,207281.8959166667,2237208.585666667,1
31591,207701.9445277778,2237208.585666667,1
31592,208121.99313888888,2238180.2773333336,1
31593,208542.04175,2238180.2773333336,1
31594,208121.99313888888,2237856.380111112,1
31595,208542.04175,2237856.380111112,1
31596,208962.09036111113,2238180.2773333336,1
31597,209382.13897222225,2238180.2773333336,1
31598,208962.09036111113,2237856.380111112,1
31599,209382.13897222225,2237856.380111112,1
31600,208121.99313888888,2237532.482888889,1
31601,208542.04175,2237532.482888889,1
31602,208121.99313888888,2237208.585666667,1
31603,208542.04175,2237208.585666667,1
31604,208962.09036111113,2237532.482888889,1
31605,209382.13897222225,2237532.482888889,1
31606,208962.09036111113,2237208.585666667,1
31607,209382.13897222225,2237208.585666667,1
31608,209802.18758333335,2239475.866222223,1
31609,210222.23619444447,2239475.866222223,1
31610,209802.18758333335,2239151.969000001,1
31611,210222.23619444447,2239151.969000001,1
31612,210642.2848055556,2239475.866222223,1
31613,211062.33341666672,2239475.866222223,1
31614,210642.2848055556,2239151.969000001,1
31615,211062.33341666672,2239151.969000001,1
31616,209802.18758333335,2238828.071777778,1
31617,210222.23619444447,2238828.071777778,1
31618,209802.18758333335,2238504.1745555564,1
31619,210222.23619444447,2238504.1745555564,1
31620,210642.2848055556,2238828.071777778,1
31621,211062.33341666672,2238828.071777778,1
31622,210642.2848055556,2238504.1745555564,1
31623,211062.33341666672,2238504.1745555564,1
31624,211482.38202777778,2239475.866222223,1
31625,211902.4306388889,2239475.866222223,1
31626,211482.38202777778,2239151.969000001,1
31627,211902.4306388889,2239151.969000001,1
31628,212322.47925000003,2239475.866222223,1
31629,212742.52786111116,2239475.866222223,1
31630,212322.47925000003,2239151.969000001,1
