time,elapsed_seconds,message
19:31:35,1.96e-05,commencing check of parameter bounds and gradients
19:31:35,1.63e-05,commencing calculation of upgrade vector
19:31:35,0.0002773,forming JtQJ matrix
19:31:35,3.59e-05,commencing to scale JtQJ matrix- first SVD...
19:31:35,6.3e-06,starting REDSVD
19:31:35,1.59e-05,retrieving REDSVD components
19:31:35,7.7e-06,trimming REDSVD components to 6elements
19:31:35,6.4e-06,done REDSVD
19:31:35,1.06e-05,S info: rows = 6: cols = 6: size = 36: nonzeros = 6
19:31:35,4.8e-06,JS
19:31:35,1.08e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:31:35,3.39e-05,S info: rows = 6: cols = 6: size = 36: nonzeros = 6
19:31:35,5.4e-06,commencing SVD factorization of lambda-scaled JtQJ
19:31:35,4.7e-06,starting REDSVD
19:31:35,4.37e-05,retrieving REDSVD components
19:31:35,1.17e-05,trimming REDSVD components to 6elements
19:31:35,6.8e-06,done REDSVD
19:31:35,5e-06,SVD factorization complete
19:31:35,8.11e-05,commencing linear algebra multiplication to compute upgrade
19:31:35,6.1e-06,S info: rows = 6: cols = 6: size = 36: nonzeros = 6Vt info: rows = 6: cols = 6: size = 36: nonzeros = 36
19:31:35,5.8e-06,U info: rows = 6: cols = 6: size = 36: nonzeros = 36
19:31:35,5.6e-06,jac info: rows = 156: cols = 6: size = 936: nonzeros = 808
19:31:35,4.83e-05,linear algebra multiplication to compute upgrade complete
19:31:35,1.36e-05,commencing check of parameter bounds
19:31:35,5.9e-06,limiting out of bounds pars
19:31:35,8.6e-06,change limit/bound enforcement for lambda 1000: , scaling factor: 1
19:31:35,4.9e-06,checking for denormal floating point values
19:31:35,5e-06,transforming upgrade pars to model pars
19:31:35,5.1e-06,writing upgrade vector to csv file
19:31:35,0.0006409,LinearAnalysis::glm_iter_fosm
19:31:35,0.0001079,starting FOSM uncertainty analyses for iteration 0
19:31:35,0.0022658,loading obscov
19:31:35,9.57e-05,loading parcov
19:31:35,0.0002124,set_predictions
19:31:35,6.33e-05,parameter fosm calcs
19:31:35,1.35e-05,LinearAnalysis::calc_posterior
19:31:35,8.6e-06,LinearAnalysis::align
19:31:35,0.0002412,LinearAnalysis::prior_prediction_variance()::invert obscov
19:31:35,1.66e-05,inverting diagonal matrix in place
19:31:35,2.15e-05,LinearAnalysis::calc_posterior() form JtQJ
19:31:35,6.36e-05,LinearAnalysis::calc_posterior() invert prior parcov
19:31:35,2.94e-05,LinearAnalysis::calc_posterior() form posterior parcov
19:31:35,1.04e-05,LinearAnalysis::calc_posterior() invert posterior parcov
19:31:35,5.4e-06,inverting non-diagonal matrix in place
19:49:41,1085.73,completed iteration 1
19:49:41,0.0155348,beginning iteration 2
19:49:41,0.0001685,commencing to build jacobian parameter sets
19:49:41,0.0020256,jacobian parameter sets built, commencing model runs
19:57:00,439.466,jacobian runs complete, processing runs
19:57:00,0.000335,processing jacobian runs complete
19:57:00,1.22e-05,saving jacobian and sen files
19:57:00,0.0026049,commencing calculation of upgrade vector
19:57:00,0.0004089,forming JtQJ matrix
19:57:00,4.87e-05,commencing to scale JtQJ matrix- first SVD...
19:57:00,9.8e-06,starting REDSVD
19:57:00,2.61e-05,retrieving REDSVD components
19:57:00,1e-05,trimming REDSVD components to 6elements
19:57:00,9e-06,done REDSVD
19:57:00,1.53e-05,S info: rows = 6: cols = 6: size = 36: nonzeros = 6
19:57:00,6e-06,JS
19:57:00,1.41e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:57:00,3.84e-05,S info: rows = 6: cols = 6: size = 36: nonzeros = 6
19:57:00,6.5e-06,commencing SVD factorization of lambda-scaled JtQJ
19:57:00,6.1e-06,starting REDSVD
19:57:00,1.97e-05,retrieving REDSVD components
19:57:00,9e-06,trimming REDSVD components to 6elements
19:57:00,8.3e-06,done REDSVD
19:57:00,6.6e-06,SVD factorization complete
19:57:00,0.000115,commencing linear algebra multiplication to compute upgrade
19:57:00,7.4e-06,S info: rows = 6: cols = 6: size = 36: nonzeros = 6Vt info: rows = 6: cols = 6: size = 36: nonzeros = 36
19:57:00,6.3e-06,U info: rows = 6: cols = 6: size = 36: nonzeros = 36
19:57:00,6e-06,jac info: rows = 156: cols = 6: size = 936: nonzeros = 812
19:57:00,5.47e-05,linear algebra multiplication to compute upgrade complete
19:57:00,1.67e-05,commencing check of parameter bounds and gradients
19:57:00,0.0009192,beginning upgrade vector calculations, lambda = 0.1
19:57:00,9.61e-05,commencing calculation of upgrade vector
19:57:00,0.0003845,forming JtQJ matrix
19:57:00,4.55e-05,commencing to scale JtQJ matrix- first SVD...
19:57:00,9.1e-06,starting REDSVD
19:57:00,2.33e-05,retrieving REDSVD components
19:57:00,9.8e-06,trimming REDSVD components to 6elements
19:57:00,8.7e-06,done REDSVD
19:57:00,1.41e-05,S info: rows = 6: cols = 6: size = 36: nonzeros = 6
19:57:00,6.2e-06,JS
19:57:00,1.41e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
