time,elapsed_seconds,message
23:33:06,2.6e-05,retrieving REDSVD components
23:33:06,1.25e-05,trimming REDSVD components to 6elements
23:33:06,9.8e-06,done REDSVD
23:33:06,8.3e-06,SVD factorization complete
23:33:06,0.0001609,commencing linear algebra multiplication to compute upgrade
23:33:06,1.19e-05,S info: rows = 7: cols = 7: size = 49: nonzeros = 7Vt info: rows = 6: cols = 7: size = 42: nonzeros = 42
23:33:06,1.06e-05,U info: rows = 7: cols = 6: size = 42: nonzeros = 42
23:33:06,1.04e-05,jac info: rows = 135: cols = 7: size = 945: nonzeros = 917
23:33:06,6.87e-05,linear algebra multiplication to compute upgrade complete
23:33:06,2.66e-05,commencing check of parameter bounds and gradients
23:33:06,0.0022609,beginning upgrade vector calculations, lambda = 0.1
23:33:06,9.87e-05,commencing calculation of upgrade vector
23:33:06,0.0005173,forming JtQJ matrix
23:33:06,4.24e-05,commencing to scale JtQJ matrix- first SVD...
23:33:06,1.02e-05,starting REDSVD
23:33:06,2.06e-05,retrieving REDSVD components
23:33:06,1.08e-05,trimming REDSVD components to 4elements
23:33:06,8.4e-06,done REDSVD
23:33:06,1.46e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
23:33:06,7.2e-06,JS
23:33:06,1.43e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
23:33:06,3.7e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
23:33:06,1.02e-05,commencing SVD factorization of lambda-scaled JtQJ
23:33:06,7.2e-06,starting REDSVD
23:33:06,1.78e-05,retrieving REDSVD components
23:33:06,1.14e-05,trimming REDSVD components to 4elements
23:33:06,8.6e-06,done REDSVD
23:33:06,7.8e-06,SVD factorization complete
23:33:06,0.0001166,commencing linear algebra multiplication to compute upgrade
23:33:06,1.06e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5Vt info: rows = 4: cols = 5: size = 20: nonzeros = 20
23:33:06,9.2e-06,U info: rows = 5: cols = 4: size = 20: nonzeros = 20
23:33:06,8.9e-06,jac info: rows = 135: cols = 5: size = 675: nonzeros = 655
23:33:06,4.73e-05,linear algebra multiplication to compute upgrade complete
23:33:06,3.15e-05,commencing check of parameter bounds and gradients
23:33:06,1.43e-05,commencing calculation of upgrade vector
23:33:06,0.0004038,forming JtQJ matrix
23:33:06,2.98e-05,commencing to scale JtQJ matrix- first SVD...
23:33:06,9.5e-06,starting REDSVD
23:33:06,1.57e-05,retrieving REDSVD components
23:33:06,1.04e-05,trimming REDSVD components to 2elements
23:33:06,8.3e-06,done REDSVD
23:33:06,1.23e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
23:33:06,7.5e-06,JS
23:33:06,1.31e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
23:33:06,2.81e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
23:33:06,8.7e-06,commencing SVD factorization of lambda-scaled JtQJ
23:33:06,6.7e-06,starting REDSVD
23:33:06,1.44e-05,retrieving REDSVD components
23:33:06,9.9e-06,trimming REDSVD components to 3elements
23:33:06,8.5e-06,done REDSVD
23:33:06,7.6e-06,SVD factorization complete
23:33:06,0.0001062,commencing linear algebra multiplication to compute upgrade
23:33:06,1.02e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 3: cols = 3: size = 9: nonzeros = 9
23:33:06,8.9e-06,U info: rows = 3: cols = 3: size = 9: nonzeros = 9
23:33:06,9e-06,jac info: rows = 135: cols = 3: size = 405: nonzeros = 393
23:33:06,5.56e-05,linear algebra multiplication to compute upgrade complete
23:33:06,2.01e-05,commencing check of parameter bounds
23:33:06,1.38e-05,limiting out of bounds pars
23:33:06,1.55e-05,change limit/bound enforcement for lambda 0.1: , scaling factor: 1
23:33:06,8.5e-06,checking for denormal floating point values
23:33:06,8.6e-06,transforming upgrade pars to model pars
23:33:06,8.7e-06,writing upgrade vector to csv file
23:33:06,0.0007423,beginning upgrade vector calculations, lambda = 1
23:33:06,9.1e-05,commencing calculation of upgrade vector
23:33:06,0.0003047,forming JtQJ matrix
23:33:06,3.05e-05,commencing to scale JtQJ matrix- first SVD...
23:33:06,6.8e-06,starting REDSVD
23:33:06,1.52e-05,retrieving REDSVD components
23:33:06,7.8e-06,trimming REDSVD components to 4elements
23:33:06,6.3e-06,done REDSVD
23:33:06,1.05e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
23:33:06,4.9e-06,JS
23:33:06,1.06e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
