time,elapsed_seconds,message
05:38:12,7.2e-06,S info: rows = 5: cols = 5: size = 25: nonzeros = 5Vt info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:38:12,7.1e-06,U info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:38:12,7e-06,jac info: rows = 135: cols = 5: size = 675: nonzeros = 655
05:38:12,4.45e-05,linear algebra multiplication to compute upgrade complete
05:38:12,1.28e-05,commencing check of parameter bounds
05:38:12,6e-06,limiting out of bounds pars
05:38:12,8.3e-06,change limit/bound enforcement for lambda 100: , scaling factor: 1
05:38:12,5.2e-06,checking for denormal floating point values
05:38:12,5.2e-06,transforming upgrade pars to model pars
05:38:12,5.1e-06,writing upgrade vector to csv file
05:38:12,0.0004533,beginning upgrade vector calculations, lambda = 1000
05:38:12,6.75e-05,commencing calculation of upgrade vector
05:38:12,0.0001901,forming JtQJ matrix
05:38:12,2.64e-05,commencing to scale JtQJ matrix- first SVD...
05:38:12,5.8e-06,starting REDSVD
05:38:12,1.37e-05,retrieving REDSVD components
05:38:12,7.9e-06,trimming REDSVD components to 5elements
05:38:12,6.3e-06,done REDSVD
05:38:12,1.04e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:38:12,4.9e-06,JS
05:38:12,9.7e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
05:38:12,2.89e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:38:12,5.5e-06,commencing SVD factorization of lambda-scaled JtQJ
05:38:12,4.7e-06,starting REDSVD
05:38:12,1.3e-05,retrieving REDSVD components
05:38:12,6.6e-06,trimming REDSVD components to 5elements
05:38:12,6e-06,done REDSVD
05:38:12,4.8e-06,SVD factorization complete
05:38:12,7.33e-05,commencing linear algebra multiplication to compute upgrade
05:38:12,5.9e-06,S info: rows = 5: cols = 5: size = 25: nonzeros = 5Vt info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:38:12,5.8e-06,U info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:38:12,5.6e-06,jac info: rows = 135: cols = 5: size = 675: nonzeros = 655
05:38:12,3.31e-05,linear algebra multiplication to compute upgrade complete
05:38:12,2.16e-05,commencing check of parameter bounds and gradients
05:38:12,7.4e-06,commencing calculation of upgrade vector
05:38:12,0.0001641,forming JtQJ matrix
05:38:12,2.74e-05,commencing to scale JtQJ matrix- first SVD...
05:38:12,5.6e-06,starting REDSVD
05:38:12,1.29e-05,retrieving REDSVD components
05:38:12,6.9e-06,trimming REDSVD components to 5elements
05:38:12,6e-06,done REDSVD
05:38:12,9.7e-06,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:38:12,4.6e-06,JS
05:38:12,9.5e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
05:38:12,3.11e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:38:12,5.3e-06,commencing SVD factorization of lambda-scaled JtQJ
05:38:12,4.5e-06,starting REDSVD
05:38:12,4.24e-05,retrieving REDSVD components
05:38:12,1.19e-05,trimming REDSVD components to 5elements
05:38:12,6.8e-06,done REDSVD
05:38:12,5.3e-06,SVD factorization complete
05:38:12,7.21e-05,commencing linear algebra multiplication to compute upgrade
05:38:12,6e-06,S info: rows = 5: cols = 5: size = 25: nonzeros = 5Vt info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:38:12,6e-06,U info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:38:12,5.7e-06,jac info: rows = 135: cols = 5: size = 675: nonzeros = 655
05:38:12,4.06e-05,linear algebra multiplication to compute upgrade complete
05:38:12,1.21e-05,commencing check of parameter bounds
05:38:12,6e-06,limiting out of bounds pars
05:38:12,8.2e-06,change limit/bound enforcement for lambda 1000: , scaling factor: 1
05:38:12,4.7e-06,checking for denormal floating point values
05:38:12,5.1e-06,transforming upgrade pars to model pars
05:38:12,5.2e-06,writing upgrade vector to csv file
05:38:12,0.0005539,LinearAnalysis::glm_iter_fosm
05:38:12,8.2e-05,starting FOSM uncertainty analyses for iteration 0
05:38:12,0.0013663,loading obscov
05:38:12,3.46e-05,loading parcov
05:38:12,2.88e-05,set_predictions
05:38:12,3.29e-05,parameter fosm calcs
05:38:12,8.8e-06,LinearAnalysis::calc_posterior
05:38:12,5.5e-06,LinearAnalysis::align
05:38:12,0.000128,LinearAnalysis::prior_prediction_variance()::invert obscov
05:38:12,1.15e-05,inverting diagonal matrix in place
05:38:12,1.26e-05,LinearAnalysis::calc_posterior() form JtQJ
05:38:12,3.07e-05,LinearAnalysis::calc_posterior() invert prior parcov
05:38:12,2e-05,LinearAnalysis::calc_posterior() form posterior parcov
05:38:12,9.1e-06,LinearAnalysis::calc_posterior() invert posterior parcov
05:38:12,5.1e-06,inverting non-diagonal matrix in place
05:53:21,908.981,completed iteration 1
05:53:21,0.0134059,beginning iteration 2
05:53:21,0.000147,commencing to build jacobian parameter sets
05:53:21,0.0018666,jacobian parameter sets built, commencing model runs
05:56:26,185.005,jacobian runs complete, processing runs
05:56:26,0.0002747,processing jacobian runs complete
05:56:26,1.2e-05,saving jacobian and sen files
05:56:26,0.002251,commencing calculation of upgrade vector
05:56:26,0.0002245,forming JtQJ matrix
05:56:26,3.5e-05,commencing to scale JtQJ matrix- first SVD...
05:56:26,8.2e-06,starting REDSVD
05:56:26,2.3e-05,retrieving REDSVD components
05:56:26,9.6e-06,trimming REDSVD components to 5elements
05:56:26,7.8e-06,done REDSVD
05:56:26,1.42e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:56:26,6.7e-06,JS
05:56:26,1.27e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
05:56:26,3.6e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:56:26,6.5e-06,commencing SVD factorization of lambda-scaled JtQJ
05:56:26,5.9e-06,starting REDSVD
05:56:26,1.66e-05,retrieving REDSVD components
05:56:26,1.39e-05,trimming REDSVD components to 5elements
05:56:26,1.37e-05,done REDSVD
05:56:26,1.29e-05,SVD factorization complete
05:56:26,0.0002519,commencing linear algebra multiplication to compute upgrade
05:56:26,1.49e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5Vt info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:56:26,7.9e-06,U info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:56:26,6.3e-06,jac info: rows = 135: cols = 5: size = 675: nonzeros = 655
05:56:26,4.4e-05,linear algebra multiplication to compute upgrade complete
05:56:26,3.16e-05,commencing check of parameter bounds and gradients
